Version,File Name,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,MAX_ChgSet,AVG_ChgSet,Buggy
3.3.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,3.0,1.0,94.0,37.0,31.333334,64.0,36.0,21.333334,14.0,7.6666665,yes
3.3.1,src/java/main/org/apache/jute/Index.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JMap.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2.0,2.0,433.0,423.0,216.5,428.0,423.0,214.0,423.0,107.0,no
3.3.1,src/contrib/hedwig/client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1.0,1.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,1.0,1.0,1.0,1.0,1.0,-6.0,0.0,-6.0,-6.0,63.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JLong.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,63.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,1.0,1.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,212.0,no
3.3.1,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,1.0,1.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,3.0,yes
3.3.1,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,yes
3.3.1,src/contrib/hedwig/protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,1.0,1.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,212.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/ObserverTest.java,2.0,1.0,44.0,29.0,22.0,30.0,16.0,15.0,14.0,34.5,no
3.3.1,src/java/test/org/apache/zookeeper/test/SledgeHammer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,1.0,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,no
3.3.1,src/contrib/hedwig/client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,1.0,1.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,212.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/KeeperStateTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/SyncCounter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,63.0,no
3.3.1,src/java/test/org/apache/zookeeper/server/SerializationPerfTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,1.0,1.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/ZooTrace.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/ACLRootTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,3.0,1.0,84.0,57.0,28.0,47.0,40.0,15.666667,40.0,23.333334,yes
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,59.0,no
3.3.1,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/PurgeTxnTest.java,1.0,1.0,2.0,2.0,2.0,-2.0,0.0,-2.0,-2.0,63.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1.0,1.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,212.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/ObserverHierarchicalQuorumTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/NioNettySuiteTest.java,1.0,1.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,63.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/FLERestartTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/generated/Token.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/DataTreeTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,1.0,1.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/LogFormatter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,1.0,1.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,212.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2.0,1.0,280.0,278.0,140.0,5.0,5.0,2.5,0.0,32.5,yes
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,1.0,1.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/common/PathTrie.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,1.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,yes
3.3.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JavaGenerator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,1.0,1.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,1.0,1.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,212.0,no
3.3.1,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetChildrenTest.java,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,35.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,1.0,1.0,5.0,5.0,5.0,-5.0,0.0,-5.0,-5.0,63.0,no
3.3.1,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/CreateTest.java,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,35.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/MathUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,1.0,1.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,212.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,1.0,1.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,59.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/SafeRunnable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,63.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,59.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,1.0,1.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,59.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,1.0,1.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerTestBase.java,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/AsyncOps.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/SessionTest.java,4.0,3.0,118.0,44.0,29.5,90.0,39.0,22.5,18.0,19.0,yes
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,1.0,1.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1.0,1.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,212.0,no
3.3.1,src/contrib/hedwig/client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,1.0,1.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,212.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/EntryLogger.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/EventTypeTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/FileInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/ZkDatabaseCorruptionTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1.0,1.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,212.0,no
3.3.1,src/java/main/org/apache/jute/BinaryInputArchive.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,1.0,1.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,1.0,1.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,212.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,1.0,1.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,35.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,1.0,1.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,1.0,1.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,212.0,no
3.3.1,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,1.0,1.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,59.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerMetadata.java,1.0,1.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,9.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,1.0,1.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,1.0,1.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,212.0,no
3.3.1,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,yes
3.3.1,src/java/test/org/apache/zookeeper/test/WatcherTest.java,2.0,1.0,35.0,33.0,17.5,34.0,33.0,17.0,1.0,36.5,no
3.3.1,src/contrib/hedwig/client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,1.0,1.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/DataNode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/StubScanCallback.java,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,212.0,no
3.3.1,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerDeleteTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,1.0,1.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,1.0,1.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,35.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,1.0,1.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,1.0,1.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,212.0,no
3.3.1,src/java/main/org/apache/jute/BinaryOutputArchive.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/systest/org/apache/zookeeper/test/system/NoAssignmentException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1.0,1.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,212.0,no
3.3.1,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/ExistsTest.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,1.0,1.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,59.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,63.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/WatchManager.java,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,10.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,1.0,1.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,59.0,no
3.3.1,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/Base.java,1.0,1.0,42.0,42.0,42.0,4.0,4.0,4.0,4.0,35.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,1.0,1.0,99.0,99.0,99.0,3.0,3.0,3.0,3.0,35.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/CRC32DigestManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/ServerControl.java,1.0,1.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,1.0,1.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,212.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,1.0,1.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,59.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/ACLTest.java,1.0,1.0,80.0,80.0,80.0,4.0,4.0,4.0,4.0,63.0,no
3.3.1,src/java/test/org/apache/zookeeper/server/ToStringTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,no
3.3.1,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SetTest.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,1.0,1.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,212.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,1.0,1.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,212.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,1.0,1.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,59.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/ChrootTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,1.0,1.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,212.0,no
3.3.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/client/src/main/java/org/apache/hedwig/util/Pair.java,1.0,1.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,212.0,no
3.3.1,src/java/main/org/apache/zookeeper/ZooDefs.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,63.0,no
3.3.1,src/java/test/org/apache/zookeeper/test/OOMTest.java,1.0,1.0,3.0,3.0,3.0,-2.0,0.0,-2.0,-2.0,63.0,no
3.3.1,src/java/test/org/apache/zookeeper/JUnit4ZKTestRunner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,1.0,1.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,212.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,2.0,2.0,9.0,6.0,4.5,4.0,2.0,2.0,2.0,33.0,yes
3.3.1,src/java/main/org/apache/jute/RecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
3.3.1,src/java/test/org/apache/zookeeper/test/ClientTest.java,2.0,1.0,15.0,10.0,7.5,10.0,7.0,5.0,3.0,2.5,yes
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,2.0,2.0,6.0,3.0,3.0,2.0,3.0,1.0,-1.0,34.5,yes
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/contrib/hedwig/protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,1.0,1.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,212.0,no
