dataset,#TrainingRelease,%training,%Defective in training,%Defective in testing,classifier,balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
ZOOKEEPER,16,71.4875,12.8868685,6.117647,weka.classifiers.lazy.IBk,smote,best first,sensitive threshold,19.0,26.0,373.0,7.0,0.9815789473684211,0.9348370927318296,0.9465008675534992,0.4961379558110294
ZOOKEEPER,16,71.4875,12.8868685,6.117647,weka.classifiers.lazy.IBk,smote,best first,sensitive threshold,25.0,95.0,304.0,1.0,0.9967213114754099,0.7619047619047619,0.8617216117216118,0.2689482171653828
ZOOKEEPER,16,71.4875,12.8868685,6.117647,weka.classifiers.lazy.IBk,smote,best first,sensitive threshold,24.0,76.0,323.0,2.0,0.9938461538461538,0.8095238095238095,0.9465490649701176,0.314374353671148
ZOOKEEPER,16,71.4875,12.8868685,6.117647,weka.classifiers.trees.RandomForest,smote,best first,sensitive learning,21.0,22.0,377.0,5.0,0.9869109947643979,0.9448621553884712,0.9517061885482938,0.5763963232308321
ZOOKEEPER,16,71.4875,12.8868685,6.117647,weka.classifiers.trees.RandomForest,smote,best first,sensitive learning,26.0,128.0,271.0,0.0,1.0,0.6791979949874687,0.8395989974937343,0.20574665654382998
ZOOKEEPER,16,71.4875,12.8868685,6.117647,weka.classifiers.trees.RandomForest,smote,best first,sensitive learning,25.0,83.0,316.0,1.0,0.9968454258675079,0.7919799498746867,0.9409581646423751,0.30455448630537274
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,no sampling,no selection,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,no sampling,no selection,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,no sampling,no selection,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,no sampling,no selection,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,no sampling,no selection,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,no sampling,no selection,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,no sampling,no selection,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,no sampling,no selection,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,no sampling,no selection,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,no sampling,best first,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,no sampling,best first,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,no sampling,best first,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,no sampling,best first,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,no sampling,best first,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,no sampling,best first,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,no sampling,best first,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,no sampling,best first,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,no sampling,best first,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,undersampling,no selection,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,undersampling,no selection,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,undersampling,no selection,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,undersampling,no selection,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,undersampling,no selection,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,undersampling,no selection,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,undersampling,no selection,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,undersampling,no selection,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,undersampling,no selection,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,undersampling,best first,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,undersampling,best first,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,undersampling,best first,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,undersampling,best first,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,undersampling,best first,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,undersampling,best first,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,undersampling,best first,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,undersampling,best first,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,undersampling,best first,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,oversampling,no selection,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,oversampling,no selection,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,oversampling,no selection,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,oversampling,no selection,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,oversampling,no selection,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,oversampling,no selection,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,oversampling,no selection,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,oversampling,no selection,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,oversampling,no selection,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,oversampling,best first,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,oversampling,best first,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,oversampling,best first,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,oversampling,best first,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,oversampling,best first,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,oversampling,best first,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,oversampling,best first,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,oversampling,best first,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,oversampling,best first,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,smote,no selection,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,smote,no selection,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,smote,no selection,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,smote,no selection,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,smote,no selection,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,smote,no selection,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,smote,no selection,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,smote,no selection,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,smote,no selection,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,smote,best first,no cost sensitive,11.0,7.0,409.0,3.0,0.9927184466019418,0.9831730769230769,0.9805975274725275,0.6756185878092933
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,smote,best first,no cost sensitive,14.0,231.0,185.0,0.0,1.0,0.44471153846153844,0.7223557692307693,0.04956463496316145
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.bayes.NaiveBayes,smote,best first,no cost sensitive,14.0,79.0,337.0,0.0,1.0,0.8100961538461539,0.9813701923076923,0.21738930101829249
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,smote,best first,sensitive threshold,14.0,18.0,398.0,0.0,1.0,0.9567307692307693,0.9940762362637363,0.5901292099131543
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,smote,best first,sensitive threshold,14.0,104.0,312.0,0.0,1.0,0.75,0.875,0.16342412451361857
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.lazy.IBk,smote,best first,sensitive threshold,14.0,83.0,333.0,0.0,1.0,0.8004807692307693,0.9940762362637363,0.20713555782645382
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,smote,best first,sensitive learning,14.0,16.0,400.0,0.0,1.0,0.9615384615384616,0.9967376373626373,0.6194690265486725
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,smote,best first,sensitive learning,14.0,139.0,277.0,0.0,1.0,0.6658653846153846,0.8329326923076923,0.11485946154073993
ZOOKEEPER,17,76.8,12.41862,3.2558138,weka.classifiers.trees.RandomForest,smote,best first,sensitive learning,14.0,86.0,330.0,0.0,1.0,0.7932692307692307,0.9927884615384616,0.19991345737775887
ZOOKEEPER,18,82.175,11.819288,7.6744184,weka.classifiers.bayes.NaiveBayes,no sampling,no selection,no cost sensitive,12.0,1.0,396.0,21.0,0.9496402877697842,0.9974811083123426,0.8801618197084192,0.5000528485360961
ZOOKEEPER,18,82.175,11.819288,7.6744184,weka.classifiers.bayes.NaiveBayes,no sampling,no selection,no cost sensitive,31.0,182.0,215.0,2.0,0.9907834101382489,0.5415617128463476,0.7404778261201435,0.13739342796711793
ZOOKEEPER,18,82.175,11.819288,7.6744184,weka.classifiers.bayes.NaiveBayes,no sampling,no selection,no cost sensitive,26.0,58.0,339.0,7.0,0.9797687861271677,0.853904282115869,0.8921456377375773,0.3756422284769691
ZOOKEEPER,18,82.175,11.819288,7.6744184,weka.classifiers.lazy.IBk,no sampling,no selection,sensitive threshold,16.0,7.0,390.0,17.0,0.9582309582309583,0.982367758186398,0.8365010304556904,0.5425937416895662
